Age,Income,MonthsEmployed,DTIRatio,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner,CreditScore
39,45444,120,0.21321687367715547,Primary,Salaried,Single,1,1,Other-Miscellaneous,0,582
52,78786,120,0.3068338480072301,Secondary,Contract-Part-time,Married,0,1,Debt Consolidation,0,623
54,49168,120,0.12464814924982334,Undergraduate,Contract-Part-time,Single,1,1,Home Improvement,0,509
33,72265,12,0.16705658376870905,Undergraduate,Salaried,Single,0,1,Home Improvement,0,520
67,30083,120,0.09515739771939472,Postgraduate,Contract-Part-time,Single,0,1,Business,0,531
66,56689,120,0.07822754101086332,Undergraduate,Self-Employed,Married,1,1,Business,1,660
60,136545,60,0.19054697701711154,Undergraduate,Salaried,Divorced/Widowed,1,1,Debt Consolidation,1,682
34,167100,120,0.48410136751935506,Primary,Unemployed,Single,1,1,Business,1,546
33,140470,120,0.2536440412396315,Secondary,Unemployed,Single,0,0,Business,0,656
72,73072,120,0.6003158074283574,Undergraduate,Salaried,Single,1,1,Debt Consolidation,0,445
19,109082,84,0.7331663661372044,Secondary,Unemployed,Divorced/Widowed,0,1,Debt Consolidation,0,547
21,467508,120,0.4228847865634225,Secondary,Salaried,Single,0,1,Other-Miscellaneous,0,850
38,55459,120,0.15070598762907583,Undergraduate,Salaried,Single,0,0,Education,1,568
56,356445,120,0.17196812838010508,Secondary,Salaried,Single,1,1,Other-Miscellaneous,0,850
51,31098,60,0.22149626486689206,Secondary,Self-Employed,Married,1,0,Debt Consolidation,0,488
47,25157,120,0.17762032831967797,Primary,Unemployed,Single,0,0,Debt Consolidation,0,587
23,87743,36,0.19647734840211414,Secondary,Salaried,Divorced/Widowed,1,1,Other-Miscellaneous,0,589
34,95802,120,0.41079550866064035,Undergraduate,Salaried,Married,1,1,Other-Miscellaneous,0,526
56,39954,120,0.03162117241968376,Secondary,Salaried,Single,1,1,Debt Consolidation,0,497
42,75864,120,0.1418389272732293,Secondary,Self-Employed,Married,1,1,Other-Miscellaneous,0,581
22,136229,120,0.352983857549567,Undergraduate,Contract-Part-time,Single,1,0,Business,0,592
22,45256,120,0.11283254178027637,Primary,Self-Employed,Married,1,1,Home Improvement,0,581
37,222510,120,0.1416774430503548,Undergraduate,Contract-Part-time,Married,1,1,Home Improvement,1,660
33,242833,120,0.09227371096808351,Primary,Salaried,Single,0,1,Debt Consolidation,0,818
68,267277,120,0.3449951835082014,Secondary,Salaried,Single,0,0,Education,1,740
58,47747,120,0.21785657635444838,Secondary,Salaried,Single,0,1,Other-Miscellaneous,0,633
54,52981,120,0.13282654977836653,Postgraduate,Unemployed,Single,0,1,Other-Miscellaneous,0,637
57,85965,108,0.15267661557857087,Secondary,Contract-Part-time,Single,0,1,Debt Consolidation,1,583
26,79396,120,0.10912129756401866,Undergraduate,Contract-Part-time,Single,1,0,Home Improvement,0,687
22,76072,120,0.15631626315604974,Secondary,Salaried,Divorced/Widowed,1,1,Business,1,579
59,180702,120,0.5725312498628958,Undergraduate,Contract-Part-time,Married,0,1,Home Improvement,0,572
74,161028,120,0.385431532427723,Secondary,Salaried,Divorced/Widowed,1,1,Other-Miscellaneous,0,694
19,49037,120,0.040975996057440324,Secondary,Salaried,Single,1,1,Home Improvement,0,634
26,39619,120,0.282939308959985,Primary,Salaried,Divorced/Widowed,0,0,Debt Consolidation,0,499
60,36634,120,0.09458665248593133,Postgraduate,Self-Employed,Married,0,1,Education,0,478
53,48861,120,0.5602975811357466,Postgraduate,Unemployed,Single,1,1,Debt Consolidation,0,519
39,194213,120,0.33307415669019175,Secondary,Self-Employed,Married,1,1,Home Improvement,0,715
39,110709,120,0.24851621247671754,Primary,Self-Employed,Married,0,0,Education,1,648
39,207042,120,0.10087444382083237,Undergraduate,Salaried,Divorced/Widowed,0,1,Business,0,663
51,25336,120,0.22350167223703035,Undergraduate,Self-Employed,Single,1,0,Home Improvement,0,567
72,122849,120,0.08631341509287956,Undergraduate,Self-Employed,Single,0,1,Home Improvement,0,630
46,121597,120,0.4190820819075731,Postgraduate,Self-Employed,Married,1,0,Debt Consolidation,0,589
55,257881,120,0.3407243405526449,Secondary,Contract-Part-time,Divorced/Widowed,0,0,Education,1,693
63,71162,120,0.18150978540697718,Secondary,Contract-Part-time,Single,1,1,Business,0,580
50,67247,120,0.33957627941989,Primary,Salaried,Married,1,1,Other-Miscellaneous,0,550
35,329456,48,0.14352944704073906,Secondary,Unemployed,Single,0,1,Education,0,850
24,86093,120,0.6519522909260443,Undergraduate,Self-Employed,Married,1,1,Education,0,471
18,113756,120,0.07963552894992486,Undergraduate,Self-Employed,Single,0,1,Debt Consolidation,0,550
50,144500,120,0.2816142976701555,Undergraduate,Unemployed,Married,1,1,Home Improvement,0,663
18,25998,120,0.6044735901888607,Undergraduate,Salaried,Single,1,1,Debt Consolidation,1,417
41,102015,120,0.29899333075968537,Undergraduate,Salaried,Divorced/Widowed,0,1,Other-Miscellaneous,0,584
21,36457,120,0.5033366993430569,Undergraduate,Salaried,Married,0,1,Debt Consolidation,0,564
21,92032,120,0.2811955514368155,Postgraduate,Contract-Part-time,Single,0,0,Business,0,543
35,77991,120,0.4092915746234919,Undergraduate,Salaried,Single,1,1,Debt Consolidation,1,555
44,65834,120,0.16025767738990923,Undergraduate,Salaried,Married,1,1,Education,0,585
60,162972,96,0.08946116881207097,Undergraduate,Salaried,Married,1,0,Home Improvement,0,702
49,106715,120,0.16880525816826347,Undergraduate,Self-Employed,Married,1,1,Home Improvement,1,556
50,42246,120,0.4927346441641755,Secondary,Salaried,Single,1,1,Business,0,467
45,41114,120,0.16382190375093428,Secondary,Contract-Part-time,Married,0,1,Home Improvement,1,547
59,193323,84,0.2927455343336689,Undergraduate,Salaried,Married,1,1,Education,0,674
58,95776,120,0.24084593199097518,Postgraduate,Salaried,Divorced/Widowed,1,1,Debt Consolidation,0,651
72,31593,120,0.18831461096444937,Undergraduate,Unemployed,Married,0,0,Other-Miscellaneous,1,528
53,70742,120,0.4689574805180223,Secondary,Salaried,Single,1,1,Debt Consolidation,0,537
23,87032,120,0.3935699898946063,Secondary,Contract-Part-time,Single,0,1,Debt Consolidation,0,447
33,36785,120,0.2648919063496355,Secondary,Salaried,Married,1,1,Education,0,540
51,59305,120,0.33281253762079027,Undergraduate,Salaried,Divorced/Widowed,0,0,Debt Consolidation,1,541
40,205722,120,0.6135653363263948,Secondary,Self-Employed,Single,0,1,Education,0,625
67,723389,120,0.0802040004018363,Primary,Contract-Part-time,Divorced/Widowed,1,1,Home Improvement,0,850
59,125759,48,0.8226807912326762,Postgraduate,Self-Employed,Married,1,1,Debt Consolidation,0,454
41,33393,120,0.2788858075255922,Secondary,Self-Employed,Married,1,0,Other-Miscellaneous,1,565
73,82940,120,0.279411184550122,Secondary,Contract-Part-time,Single,1,1,Other-Miscellaneous,0,523
66,108838,120,0.294357898540426,Undergraduate,Self-Employed,Married,1,1,Debt Consolidation,0,611
30,185178,120,0.04942710936660888,Postgraduate,Salaried,Married,1,1,Debt Consolidation,0,671
73,188715,120,0.2784992806837645,Secondary,Unemployed,Single,0,1,Business,0,702
35,294019,120,0.3363285989118185,Undergraduate,Salaried,Single,1,1,Other-Miscellaneous,0,825
71,98593,120,0.15223359538590567,Secondary,Unemployed,Married,1,0,Education,1,640
30,100121,72,0.5540535850062596,Undergraduate,Self-Employed,Married,1,1,Business,1,539
66,21799,72,0.7086843125217728,Undergraduate,Unemployed,Married,0,1,Other-Miscellaneous,0,462
54,43904,120,0.22971125955831126,Secondary,Unemployed,Married,0,1,Other-Miscellaneous,0,607
60,33196,120,0.4271815314434261,Undergraduate,Unemployed,Divorced/Widowed,1,1,Debt Consolidation,1,505
56,50386,120,0.03305830126760853,Undergraduate,Salaried,Divorced/Widowed,1,1,Business,1,686
59,39281,120,0.1128834115691608,Undergraduate,Self-Employed,Divorced/Widowed,1,1,Debt Consolidation,0,610
34,41466,120,0.3559830230151963,Secondary,Contract-Part-time,Divorced/Widowed,0,0,Debt Consolidation,0,520
32,235961,120,0.2430231603029829,Undergraduate,Salaried,Married,0,1,Other-Miscellaneous,0,817
35,21186,120,0.06876611194733759,Secondary,Self-Employed,Married,1,1,Other-Miscellaneous,1,538
40,84231,120,0.1375082678673806,Secondary,Salaried,Married,0,1,Debt Consolidation,0,584
71,197072,120,0.05433939059980873,Primary,Salaried,Married,1,1,Business,0,752
68,77559,120,0.43518639868010756,Postgraduate,Contract-Part-time,Married,1,1,Home Improvement,0,582
47,285411,120,0.13506277014730822,Undergraduate,Self-Employed,Married,1,1,Education,0,850
51,61104,24,0.07163159267405074,Undergraduate,Self-Employed,Single,1,1,Home Improvement,0,489
21,400550,120,0.24060051766367277,Undergraduate,Contract-Part-time,Married,0,0,Business,0,850
20,28144,72,0.5579286670127679,Undergraduate,Self-Employed,Divorced/Widowed,0,1,Other-Miscellaneous,1,485
24,285837,120,0.22192363714682534,Undergraduate,Salaried,Married,1,0,Home Improvement,1,832
73,48272,120,0.1415983165038683,Primary,Unemployed,Single,1,0,Home Improvement,0,544
35,313614,120,0.13342858202055496,Secondary,Salaried,Married,0,0,Education,0,831
59,67883,120,0.10650802509573092,Secondary,Salaried,Married,0,1,Business,0,583
24,238869,60,0.039863568892094386,Undergraduate,Salaried,Divorced/Widowed,1,0,Other-Miscellaneous,0,694
57,273495,120,0.10343493218511733,Secondary,Salaried,Single,1,1,Other-Miscellaneous,0,850
23,62170,120,0.12758950382717046,Undergraduate,Contract-Part-time,Married,1,0,Business,0,586
39,223578,120,0.06774963876458599,Secondary,Salaried,Divorced/Widowed,0,1,Debt Consolidation,0,764
18,96531,120,0.20501040042385762,Postgraduate,Contract-Part-time,Married,1,0,Business,1,597
21,30635,120,0.0883654802541733,Undergraduate,Salaried,Married,1,1,Home Improvement,1,575
63,148248,120,0.6130732200088338,Undergraduate,Unemployed,Married,0,1,Debt Consolidation,1,618
66,43771,120,0.14397006196878667,Undergraduate,Self-Employed,Single,1,1,Debt Consolidation,1,506
69,58547,120,0.2916501612728183,Undergraduate,Self-Employed,Married,0,1,Debt Consolidation,0,600
67,48328,120,0.08466772608690552,Secondary,Self-Employed,Divorced/Widowed,1,0,Other-Miscellaneous,0,590
60,133595,12,0.33836456288420996,Undergraduate,Contract-Part-time,Married,0,1,Business,1,583
46,44870,120,0.3044726927081128,Undergraduate,Self-Employed,Married,0,1,Home Improvement,1,483
38,37009,36,0.5670058793874091,Secondary,Self-Employed,Married,1,1,Debt Consolidation,0,409
43,42843,120,0.3748356509397572,Primary,Salaried,Single,1,0,Other-Miscellaneous,0,595
31,55947,120,0.3759026035600978,Undergraduate,Salaried,Single,1,1,Other-Miscellaneous,0,482
26,146874,120,0.06661042712930827,Secondary,Salaried,Single,1,1,Other-Miscellaneous,1,667
64,204282,120,0.3526087363930663,Undergraduate,Contract-Part-time,Single,1,0,Debt Consolidation,0,617
29,201954,24,0.09967975793640803,Undergraduate,Self-Employed,Married,0,1,Home Improvement,0,669
59,96008,120,0.21793263859129827,Primary,Self-Employed,Single,1,0,Other-Miscellaneous,0,539
68,94047,120,0.37032419831932056,Undergraduate,Salaried,Divorced/Widowed,0,1,Education,1,592
73,85222,120,0.5175744030925559,Secondary,Self-Employed,Married,1,1,Home Improvement,0,531
68,140831,120,0.20122949592434977,Secondary,Salaried,Married,0,1,Education,1,637
23,241753,120,0.09385414868334664,Secondary,Salaried,Married,1,1,Debt Consolidation,1,850
37,87476,120,0.16413847569459628,Primary,Self-Employed,Married,0,0,Debt Consolidation,0,670
41,151162,120,0.35210798993623704,Undergraduate,Unemployed,Single,1,1,Other-Miscellaneous,0,718
44,36594,120,0.4350587980364992,Undergraduate,Salaried,Single,1,1,Debt Consolidation,0,434
55,195270,48,0.14246368447709465,Undergraduate,Contract-Part-time,Single,0,1,Education,0,693
25,117342,120,0.11222122603399522,Secondary,Salaried,Single,1,1,Home Improvement,0,720
18,43214,120,0.3222431140955615,Postgraduate,Self-Employed,Single,1,1,Other-Miscellaneous,1,526
71,232217,120,0.6358987736631447,Undergraduate,Self-Employed,Married,0,1,Business,0,704
66,36571,72,0.3478019855396111,Postgraduate,Unemployed,Married,0,0,Debt Consolidation,0,468
66,15995,120,0.2621993045802965,Secondary,Unemployed,Married,0,0,Debt Consolidation,1,525
41,194352,120,0.21428932677599336,Undergraduate,Self-Employed,Married,1,1,Other-Miscellaneous,1,700
64,134362,120,0.20703570838640922,Secondary,Salaried,Single,1,1,Home Improvement,0,740
24,37465,120,0.17667305941581649,Primary,Salaried,Married,0,0,Home Improvement,0,612
36,131174,120,0.17240810069423418,Undergraduate,Salaried,Single,1,1,Business,0,670
39,251677,120,0.20006132375083724,Secondary,Salaried,Married,1,1,Home Improvement,0,798
74,121654,120,0.25711665781774684,Undergraduate,Salaried,Married,1,1,Home Improvement,0,627
72,694425,120,0.08752121947340484,Secondary,Unemployed,Married,0,1,Home Improvement,0,850
52,49970,120,0.01847762716311134,Primary,Self-Employed,Married,0,0,Other-Miscellaneous,0,677
47,16505,120,0.1917711300206883,Primary,Contract-Part-time,Married,0,1,Debt Consolidation,0,513
46,31927,120,0.25761147879848517,Undergraduate,Contract-Part-time,Single,0,1,Debt Consolidation,0,560
39,15748,120,0.43337699315458034,Undergraduate,Salaried,Single,1,1,Other-Miscellaneous,1,517
28,546406,120,0.15431049693838603,Postgraduate,Salaried,Married,0,1,Other-Miscellaneous,0,850
37,98326,120,0.2083943772711312,Secondary,Self-Employed,Married,1,1,Debt Consolidation,1,614
46,465692,120,0.47216982965610443,Undergraduate,Salaried,Married,0,1,Other-Miscellaneous,1,850
68,74336,120,0.13714998602468714,Secondary,Self-Employed,Married,0,1,Other-Miscellaneous,0,559
58,47854,120,0.4042704104233987,Secondary,Salaried,Married,0,0,Other-Miscellaneous,0,670
59,24734,120,0.4813896950930394,Primary,Salaried,Single,0,1,Debt Consolidation,0,446
51,71868,120,0.5310248646302005,Undergraduate,Contract-Part-time,Single,0,0,Other-Miscellaneous,0,455
18,193952,120,0.030030691132234173,Secondary,Salaried,Single,1,1,Debt Consolidation,0,774
48,82479,120,0.5216327896529699,Undergraduate,Salaried,Single,0,0,Home Improvement,0,509
47,27501,120,0.32531348631485346,Secondary,Self-Employed,Married,1,1,Debt Consolidation,1,613
65,166458,120,0.0882521747436677,Undergraduate,Salaried,Divorced/Widowed,1,1,Home Improvement,0,773
35,193114,120,0.18733175394019466,Undergraduate,Contract-Part-time,Single,0,1,Home Improvement,0,665
72,64609,120,0.07897521591488305,Postgraduate,Salaried,Single,0,1,Debt Consolidation,0,607
34,58451,120,0.18562350930807794,Undergraduate,Self-Employed,Single,0,1,Debt Consolidation,1,606
55,25147,120,0.28291290484844295,Secondary,Contract-Part-time,Single,0,0,Home Improvement,0,457
31,163154,84,0.13520922841708458,Secondary,Salaried,Single,1,1,Home Improvement,0,693
40,68195,120,0.0410512460865274,Postgraduate,Self-Employed,Single,1,1,Debt Consolidation,0,553
42,11579,120,0.06966844087067141,Undergraduate,Salaried,Married,1,1,Home Improvement,0,568
32,30089,120,0.13927330301310437,Undergraduate,Salaried,Single,1,1,Debt Consolidation,1,628
63,154782,36,0.31811544727355817,Postgraduate,Self-Employed,Married,1,1,Home Improvement,0,556
73,75091,120,0.2804605374609119,Postgraduate,Salaried,Married,0,1,Debt Consolidation,0,574
39,39800,96,0.5821169990958589,Postgraduate,Salaried,Married,1,1,Other-Miscellaneous,0,485
20,103056,120,0.3630976401889053,Undergraduate,Salaried,Married,1,0,Debt Consolidation,0,582
73,50410,120,0.13443298619340477,Undergraduate,Salaried,Married,0,1,Debt Consolidation,0,584
72,59028,120,0.49881113536857186,Secondary,Contract-Part-time,Divorced/Widowed,0,1,Other-Miscellaneous,0,593
36,79568,120,0.38549219456452105,Postgraduate,Salaried,Married,0,1,Debt Consolidation,0,526
74,380177,120,0.052056613860357176,Undergraduate,Salaried,Married,0,1,Education,0,850
61,378741,120,0.11489111636604254,Undergraduate,Unemployed,Single,1,1,Other-Miscellaneous,0,850
51,20395,120,0.346781751791303,Secondary,Salaried,Married,1,1,Home Improvement,0,467
52,93743,120,0.352204928585566,Secondary,Salaried,Married,0,0,Home Improvement,0,504
67,30891,120,0.11450104970827414,Postgraduate,Salaried,Divorced/Widowed,1,0,Debt Consolidation,0,588
18,42167,120,0.13105641185596456,Undergraduate,Salaried,Single,1,0,Debt Consolidation,1,535
69,22312,96,0.2488624713089159,Secondary,Unemployed,Single,0,1,Other-Miscellaneous,0,574
38,49306,24,0.21513931959268978,Postgraduate,Contract-Part-time,Divorced/Widowed,0,1,Debt Consolidation,0,531
46,38003,120,0.15036328025472737,Secondary,Contract-Part-time,Married,1,1,Debt Consolidation,0,604
23,224231,120,0.29371207694507495,Primary,Salaried,Single,0,0,Debt Consolidation,0,657
54,50334,120,0.32873068636174735,Undergraduate,Self-Employed,Single,1,1,Debt Consolidation,0,575
18,20813,120,0.28336300851539603,Postgraduate,Self-Employed,Divorced/Widowed,0,1,Education,1,499
68,98493,120,0.06927374076648413,Secondary,Unemployed,Single,1,1,Debt Consolidation,1,702
18,85687,120,0.15416330479981055,Primary,Unemployed,Married,0,0,Other-Miscellaneous,0,620
44,79950,120,0.6129248002856874,Undergraduate,Salaried,Single,0,1,Other-Miscellaneous,0,541
38,160813,72,0.2988386712685512,Undergraduate,Contract-Part-time,Single,1,0,Debt Consolidation,0,640
70,264478,120,0.3199075153369421,Postgraduate,Unemployed,Married,0,1,Debt Consolidation,0,740
33,79020,120,0.5599874204394176,Secondary,Salaried,Married,0,1,Debt Consolidation,0,460
61,122094,120,0.19166729122704354,Primary,Contract-Part-time,Married,0,1,Debt Consolidation,0,705
71,80646,120,0.21059002687161638,Secondary,Salaried,Married,0,0,Home Improvement,0,601
57,148033,120,0.27638885470563673,Secondary,Salaried,Single,0,1,Home Improvement,0,744
43,30462,120,0.36705827034538996,Primary,Salaried,Single,0,1,Home Improvement,0,516
33,161761,120,0.4023910164294598,Postgraduate,Contract-Part-time,Married,0,1,Home Improvement,0,628
45,123799,48,0.3997960181654602,Postgraduate,Salaried,Married,0,0,Business,1,554
18,45815,120,0.28798256476898026,Undergraduate,Salaried,Married,0,1,Debt Consolidation,0,508
53,577623,120,0.13233777364969057,Primary,Salaried,Married,1,1,Business,0,850
27,33271,120,0.38744705903366505,Undergraduate,Salaried,Single,0,1,Education,1,484
